"number","location","weeknr","month","CountT","CountS"
10256,"A",-8,"apr",5.9344161553851,7.5
10223,"A",-7,"apr",6.20207792610606,7.5
91270,"D",2,"jan",5.37794695162919,7.23231332747124
51982,"D",0,"feb",4.76007138798508,7.06808433131539
28345,"D",2,"jan",5.52394814069734,7.35775452205944
91186,"D",2,"jan",4.62710479836481,6.8701428470511
15099,"D",2,"jan",3.40308998699194,6.55994188806195
74795,"D",2,"jan",3.61394335230684,6.77577190016493
14685,"D",3,"jan",6.01333356381129,7.5
96386,"D",2,"jan",3.5,5.56818586174616
15039,"D",-3,"mrt",4.07978359661681,6.05870857053317
32533,"D",2,"jan",4.46378782734556,7.0963771439976
14919,"D",1,"feb",5.00650503240487,7.1607706435277
96056,"D",2,"jan",3.40308998699194,6.68383903705642
14758,"D",-1,"feb",5.87229414923065,7.17696781429476
50629,"D",-1,"feb",4.11278385671974,7.15427282709771
24047,"D",1,"feb",3.27815125038364,6.8096301674259
19187,"D",2,"jan",5.81905626299227,7.16801297164183
14924,"D",2,"jan",3.57918124604763,6.6156105116743
94158,"D",2,"jan",3.67609125905568,6.76481782300954
14823,"D",-1,"feb",5.49387691494121,7.32170999729838
95975,"D",2,"jan",4.75767857486918,7.10346915973384
93962,"D",2,"jan",5.30685802951882,7.11489721603313
96179,"D",-1,"feb",NA,NA
91191,"D",2,"feb",4.11278385671974,6.97407050321504
75099,"D",1,"feb",5.60276743583208,7.33619748077893
14811,"D",0,"feb",6.14948027858999,7.5
14698,"D",1,"feb",3.45424250943932,6.30888586735981
96693,"D",2,"jan",4.05630250076729,6.74154648059655
15092,"D",-1,"feb",5.4237619608287,7.30719666071095
36456,"D",1,"feb",3.88021124171161,6.40579588036787
14781,"D",-3,"mrt",5.80570352458006,7.30099186126017
96552,"D",1,"feb",4.82221929473392,7.16247450375031
14694,"D",-1,"feb",NA,NA
14611,"D",1,"feb",2.5,5.04406804435028
91270,"D",2,"jan",4.78103336724773,7.00677553660664
51982,"D",0,"feb",4.42427928606188,6.83625955201419
28345,"D",2,"jan",5.93415276197026,7.44904829231566
91186,"D",2,"jan",4.52118929906994,6.78126068705501
15099,"D",2,"jan",3.19897000433602,6.40579588036787
74795,"D",2,"jan",3.64612803567824,6.52366391819779
14685,"D",3,"jan",4.66435285578444,6.53019478535675
96386,"D",2,"jan",3.54139268515823,5.46848294855393
15039,"D",-3,"mrt",3.10205999132796,5.91497334797082
32533,"D",2,"jan",3.93136376415899,6.07518784492766
14919,"D",1,"feb",6.22247779820331,7.47863694838447
96056,"D",2,"jan",3.45424250943932,6.49475694458763
14758,"D",-1,"feb",6.24155907303019,7.47863694838447
50629,"D",-1,"feb",3.96239799789896,6.99927458189222
24047,"D",1,"feb",3.40308998699194,6.53742649794062
19187,"D",2,"jan",6.20353540850104,7.47863694838447
14924,"D",2,"jan",4.22427586960079,6.81659930209386
94158,"D",2,"jan",3.86172783601759,6.83021078457153
14823,"D",-1,"feb",5.1222140229663,7.15533055800934
95975,"D",2,"jan",4.05630250076729,6.96746010950726
93962,"D",2,"jan",4.99415459401844,7.06596581744667
96179,"D",-1,"feb",NA,NA
91191,"D",2,"feb",3.80102999566398,6.73146959043068
75099,"D",1,"feb",5.6776671275706,7.38263836169604
14811,"D",0,"feb",6.25751512835197,7.5
14698,"D",1,"feb",3.99136169383427,6.39762709129044
96693,"D",2,"jan",4.07978359661681,6.81492005599242
15092,"D",-1,"feb",4.07978359661681,6.80102999566398
36456,"D",1,"feb",4.23239375982297,6.2419390777292
14781,"D",-3,"mrt",5.86201565740704,7.31967551999429
96552,"D",1,"feb",5.72918464789108,7.4472866446778
14694,"D",-1,"feb",NA,NA
14611,"D",1,"feb",3.70411998265593,5.91830129131975
84668,"B",2,"jan",3.70411998265593,6.87785241900675
49923,"B",2,"jan",3.75527250510331,6.98784512011144
84541,"B",2,"feb",3.89794000867204,6.998448403174
84581,"B",1,"feb",3.10205999132796,5.9814426285023
30391,"B",1,"feb",3.84242268082221,6.75212455250564
84204,"B",2,"jan",3.61394335230684,7.0572665288699
84690,"B",-2,"feb",3.27815125038364,6.82428245529769
49710,"B",1,"feb",4.4731278535997,6.86172783601759
84711,"B",1,"feb",4.03147891704226,6.81576049066573
84661,"B",2,"jan",4.27085201164214,7.07019256109573
49864,"B",2,"jan",3.5,6.71669359916975
84500,"B",3,"jan",3.19897000433602,6.970116353151
84670,"B",1,"feb",4.04406804435028,6.79025726939452
84599,"B",1,"feb",3.64612803567824,6.98043814717782
84534,"B",1,"feb",3.5,6.41169015875386
84227,"B",-2,"feb",5.64952190494676,7.5
84463,"B",5,"feb",3.89794000867204,6.66136800223498
84676,"B",1,"feb",3.5,6.28532983501077
84669,"B",1,"feb",3.80102999566398,6.78239550474253
49808,"B",2,"jan",3.10205999132796,6.40091306773767
84261,"B",1,"feb",4.62057393120585,7.33473851890384
84463,"B",6,"feb",3.89794000867204,6.47863694838447
49500,"B",2,"feb",3.19897000433602,5.6846914308176
49953,"B",3,"jan",3.5,6.22098574415374
84451,"B",-2,"feb",3.73044892137827,6.61925588927794
84093,"B",0,"feb",5.65960253868528,7.5
84105,"B",-1,"feb",5.65683035408053,7.5
49956,"B",2,"jan",3.57918124604763,6.27524625974024
29979,"B",2,"jan",3.77875360095283,6.45856388322197
84720,"B",1,"feb",3.77875360095283,6.02504480703685
84153,"B",2,"feb",6.07536472142546,7.39237290739844
84387,"B",-2,"feb",4.11278385671974,6.89967372148104
84115,"B",2,"feb",3.10205999132796,6.03781909507327
49879,"B",1,"feb",3.54139268515823,6.4982593384237
84506,"B",-2,"feb",3.19897000433602,6.43801909747621
84668,"B",2,"jan",3.75527250510331,7.21365851620836
49923,"B",2,"jan",3.77875360095283,6.95362407359145
84541,"B",2,"feb",3.77875360095283,7.10433407310291
84581,"B",1,"feb",3.27815125038364,6.87309598707873
30391,"B",1,"feb",3.73044892137827,6.6215598441875
84204,"B",2,"jan",3.19897000433602,6.70924684875337
84690,"B",-2,"feb",3.61394335230684,6.2419390777292
49710,"B",1,"feb",6.303582149597,7.5
84711,"B",1,"feb",4.34509804001426,6.9111144185509
84661,"B",2,"jan",3.19897000433602,6.67143390094301
49864,"B",2,"jan",3.75527250510331,6.8023309286844
84500,"B",3,"jan",3.5,7.08927922123597
84670,"B",1,"feb",4.24036268949424,6.75959387888595
84599,"B",1,"feb",3.70411998265593,6.86586221540256
84534,"B",1,"feb",3.54139268515823,6.41645394854993
84227,"B",-2,"feb",NA,NA
84463,"B",1,"feb",3.27815125038364,6.17394199863409
84676,"B",1,"feb",3.5,6.52978947083186
84669,"B",1,"feb",3.40308998699194,6.19460519893357
49808,"B",2,"jan",3.27815125038364,6.72401481137286
84261,"B",1,"feb",4.1232492903979,7.13548374681491
84643,"B",1,"feb",6.15571602268757,7.5
49500,"B",2,"feb",3.45424250943932,6.14640372622307
49953,"B",3,"jan",3.54139268515823,6.0327543789925
84451,"B",-2,"feb",4.07978359661681,7.07345182203549
84093,"B",0,"feb",NA,NA
84105,"B",-1,"feb",3.54139268515823,7.14875021269802
49956,"B",2,"jan",3.5,6.31023251799508
29979,"B",2,"jan",3.64612803567824,6.28675142214556
84720,"B",1,"feb",NA,NA
84153,"B",2,"feb",4.71748394421391,7.29878871395125
84387,"B",-2,"feb",3.34509804001426,6.37794695162919
84115,"B",2,"feb",3.27815125038364,6.34509804001426
49879,"B",1,"feb",3.82221929473392,6.5927206446841
84506,"B",-2,"feb",3.27815125038364,6.66046853111904
62368,"C",0,"feb",NA,NA
23826,"C",0,"feb",4.98287358360875,7.46388222892878
60512,"C",0,"feb",NA,NA
60836,"C",0,"feb",3.34509804001426,6.05144999797287
61832,"C",0,"feb",NA,NA
60632,"C",0,"feb",NA,NA
60758,"C",0,"feb",NA,NA
40000,"C",0,"feb",3.99136169383427,7.06038492297202
39615,"C",1,"feb",4.27815125038364,6.64301480025409
94409,"C",1,"feb",3.54139268515823,6.50603795499732
84797,"C",0,"feb",5.80232187335762,7.5
84905,"C",0,"feb",4.43951925261862,7.09593690626917
23795,"C",0,"feb",NA,NA
24687,"C",0,"feb",NA,NA
24084,"C",1,"feb",4.57918124604763,6.96164856806346
84937,"C",0,"feb",5.58931088782517,7.44664873390668
39865,"C",-1,"feb",3.73044892137827,6.80835094858673
39671,"C",0,"feb",3.61394335230684,6.45085145888855
23990,"C",0,"feb",6.22585185047697,7.5
84779,"C",0,"feb",NA,NA
61968,"C",0,"feb",NA,NA
61111,"C",0,"feb",6.2186706220965,7.5
94488,"C",0,"feb",3.57918124604763,7.06773196254807
24528,"C",0,"feb",5.64088470478773,7.5
94397,"C",0,"feb",6.42778000648237,7.5
69180,"C",0,"feb",4.29934054945358,6.64736710779379
61708,"C",0,"feb",NA,NA
84890,"C",0,"feb",NA,NA
61979,"C",0,"feb",5.53334391999262,7.5
62324,"C",0,"feb",NA,7.44433459197078
50875,"C",0,"feb",6.05525899214047,7.5
56655,"C",0,"feb",NA,NA
52008,"C",0,"feb",5.87838657256543,7.5
62368,"C",0,"feb",NA,NA
23826,"C",0,"feb",6.06439921979139,7.5
60512,"C",0,"feb",NA,NA
60836,"C",0,"feb",3.34509804001426,6.33314711191279
61832,"C",0,"feb",NA,NA
60632,"C",0,"feb",NA,NA
60758,"C",0,"feb",NA,NA
40000,"C",0,"feb",4.0910646070265,6.81302311032324
39615,"C",1,"feb",4.28532983501077,6.46894968098134
94409,"C",1,"feb",3.40308998699194,6.47680833733807
84797,"C",0,"feb",6.053420263707,7.5
84905,"C",0,"feb",4.22427586960079,6.87657695705651
23795,"C",0,"feb",NA,NA
24687,"C",0,"feb",NA,7.5
24084,"C",1,"feb",4.31954393554187,6.80984300471607
84937,"C",0,"feb",5.38479536394898,7.5
39865,"C",-1,"feb",3.67609125905568,6.49211148778695
39671,"C",0,"feb",4.14345267648619,6.39872518158949
23990,"C",0,"feb",6.12034130774899,7.5
84779,"C",0,"feb",NA,NA
61968,"C",0,"feb",NA,NA
61111,"C",0,"feb",6.06984098867065,7.5
94488,"C",0,"feb",5.19108149212297,7.30454830838806
24528,"C",0,"feb",5.6638452488517,7.5
94397,"C",0,"feb",5.88603825918213,7.5
69180,"C",0,"feb",3.5,6.64581771449183
61708,"C",0,"feb",NA,NA
84890,"C",0,"feb",NA,NA
61979,"C",0,"feb",5.48766626492627,7.5
62324,"C",0,"feb",5.69423484049583,7.5
50875,"C",0,"feb",6.13812252600788,7.5
56655,"C",0,"feb",NA,NA
52008,"C",0,"feb",5.61034134901083,7.5
85560,"A",-5,"mrt",4.69033169817029,7.0864747785714
54597,"A",-7,"apr",NA,NA
10281,"A",-6,"apr",4.23239375982297,6.92878251149695
10417,"A",-6,"apr",3.54139268515823,5.72271647114758
10226,"A",-6,"apr",3.61394335230684,6.3055008581584
54561,"A",-6,"apr",NA,NA
85845,"A",-2,"mrt",NA,NA
10279,"A",-5,"mrt",NA,NA
10239,"A",-6,"mrt",NA,NA
85554,"A",-6,"apr",6.14345474356305,7.5
10434,"A",-6,"apr",3.40308998699194,6.50817418400643
85817,"A",-6,"apr",NA,NA
10298,"A",-5,"mrt",6.33329699290679,7.5
10256,"A",-7,"apr",4.67026171539496,7.5
85839,"A",-2,"mrt",NA,NA
10395,"A",-6,"apr",3.67609125905568,7.17641923171836
85562,"A",-6,"apr",2.80102999566398,5.56445798922692
10377,"A",-7,"apr",4.14345267648619,6.52077548819356
10463,"A",-7,"apr",NA,NA
54556,"A",-6,"apr",6.25764021223659,7.5
45231,"A",-6,"apr",6.41928818380208,7.5
10375,"A",-7,"apr",4.30617997398389,6.70520436394814
10218,"A",-5,"mrt",2.80102999566398,6.50646604224923
10290,"A",-6,"mrt",6.33932083689387,7.5
85781,"A",-6,"apr",NA,NA
10286,"A",-5,"mrt",NA,NA
10223,"A",-6,"apr",5.53205536251877,7.5
10227,"A",-6,"mrt",NA,NA
85744,"A",-6,"apr",NA,NA
60670,"A",-6,"apr",4.24036268949424,6.76997967664532
10322,"A",-6,"apr",2.97712125471966,6.8014640731433
10442,"A",-5,"mrt",6.30550184765289,7.5
10323,"A",-6,"apr",NA,NA
10251,"A",-6,"mrt",5.52702920382909,7.5
10222,"A",-6,"apr",6.512229759141,7.5
85564,"A",-7,"apr",4.40848501887865,7.26170236754141
10311,"A",-6,"apr",3.94715803134222,7.16256896693326
85560,"A",-5,"mrt",4.49563519459755,6.75623653320592
54597,"A",-7,"apr",NA,NA
10281,"A",-6,"apr",NA,NA
10417,"A",-6,"apr",3.10205999132796,5.73552844690755
10226,"A",-6,"apr",3.70411998265593,6.81196566036837
54561,"A",-6,"apr",NA,NA
85845,"A",-2,"mrt",NA,NA
10279,"A",-5,"mrt",NA,NA
10239,"A",-6,"mrt",NA,NA
85554,"A",-6,"apr",5.97472005016357,7.5
10434,"A",-6,"apr",3.80102999566398,6.51786771896351
85817,"A",-6,"apr",NA,NA
10298,"A",-5,"mrt",5.53154999741136,7.5
10256,"A",-7,"apr",5.89453162493553,7.5
85839,"A",-2,"mrt",NA,NA
10395,"A",-6,"apr",3.40308998699194,7.02556305827007
85562,"A",-6,"apr",3.80102999566398,5.65533603746506
10377,"A",-7,"apr",4.17209785793572,6.61727129565576
10463,"A",-7,"apr",NA,NA
54556,"A",-6,"apr",5.64939685957893,7.5
45231,"A",-6,"apr",5.79425910057212,7.5
10375,"A",-7,"apr",4.70951501454263,7.04057971650445
10218,"A",-5,"mrt",3.67609125905568,7.17915524128335
10290,"A",-6,"mrt",5.01851393987789,7.46336276610374
85781,"A",-6,"apr",NA,NA
10286,"A",-5,"mrt",NA,NA
10223,"A",-6,"apr",5.56036433751843,7.5
10227,"A",-6,"mrt",NA,NA
85744,"A",-6,"apr",NA,NA
60670,"A",-6,"apr",4.32607480270083,6.73172438332852
10322,"A",-6,"apr",3.34509804001426,6.72453306260609
10442,"A",-5,"mrt",6.5609171264762,7.5
10323,"A",-6,"apr",NA,NA
10251,"A",-6,"mrt",4.22427586960079,7.25488322825217
10222,"A",-6,"apr",4.35733249643127,7.34098383732038
85564,"A",-7,"apr",4.0910646070265,6.58919836680515
10311,"A",-6,"apr",4.01851393987789,6.96299661202806
91186,"D",3,"jan",3.97712125471966,6.22591163229505
51982,"D",1,"feb",3.97712125471966,6.51325866528352
91285,"D",0,"feb",4.91161970596323,6.96908529912312
96056,"D",3,"jan",3.54139268515823,6.24973631556906
14924,"D",3,"jan",3.57918124604763,6.35186960072977
19187,"D",3,"jan",3.97712125471966,6.59025805293132
15099,"D",3,"jan",3.40308998699194,6.59864372581706
96179,"D",0,"feb",NA,7.5
28345,"D",3,"jan",5.20070371714502,7.15810683550639
15039,"D",-2,"mrt",4.17209785793572,6.17851837904011
74795,"D",3,"jan",3.19897000433602,6.0092025223311
14758,"D",0,"feb",NA,7.5
36456,"D",2,"feb",3.34509804001426,6.35853719756964
14698,"D",2,"feb",3.82221929473392,6.76316246496222
96552,"D",2,"feb",4.52118929906994,6.89654803798713
32533,"D",3,"jan",4.19019608002851,6.81048089146268
14685,"D",4,"jan",5.08658730467176,7.07449426828533
50629,"D",0,"feb",4.69589965240923,7.35793526471943
95975,"D",3,"jan",4.53342375548695,7.0280163411892
96386,"D",3,"jan",3.34509804001426,5.53742649794062
94158,"D",3,"jan",3.45424250943932,6.24663419893758
14811,"D",1,"feb",NA,7.5
14781,"D",-2,"mrt",5.71238075850923,7.07886832866603
93962,"D",3,"jan",4.83645973384853,6.81449922797315
14919,"D",2,"feb",3.54139268515823,5.87839790094814
24047,"D",2,"feb",2.80102999566398,5.6846914308176
91191,"D",3,"feb",3.54139268515823,6.45999483832842
75099,"D",2,"feb",5.92855996404852,7.31077001123436
91270,"D",3,"jan",4.23239375982297,6.46236933567002
14611,"D",2,"feb",2.80102999566398,4.67609125905568
14823,"D",0,"feb",4.99415459401844,7.08827170684233
96693,"D",3,"jan",4.27815125038364,7.06086269472747
15092,"D",0,"feb",6.18982798128018,7.5
14694,"D",0,"feb",NA,7.3169700377573
91186,"D",3,"jan",3.96239799789896,6.29169064902012
51982,"D",1,"feb",3.73044892137827,5.50860017176192
91285,"D",0,"feb",5.55879422546875,7.14374868545953
96056,"D",3,"jan",3.5,6.24507479158206
14924,"D",3,"jan",3.82221929473392,6.38309335857569
19187,"D",3,"jan",4.79885307640971,6.85005409357903
15099,"D",3,"jan",3.45424250943932,6.49694924849538
96179,"D",0,"feb",NA,7.28082117585347
28345,"D",3,"jan",5.63439960504026,7.29309160017658
15039,"D",-2,"mrt",2.97712125471966,5.89445168082622
74795,"D",3,"jan",3.27815125038364,6.13948648926859
14758,"D",0,"feb",NA,7.5
36456,"D",2,"feb",3.54139268515823,5.90140054078154
14698,"D",2,"feb",3.77875360095283,6.51953168453126
96552,"D",2,"feb",4.63033376849501,7.04157924394658
32533,"D",3,"jan",3.57918124604763,5.76717172840301
14685,"D",4,"jan",3.91497334797082,5.79446622616159
50629,"D",0,"feb",5.11384182187607,7.44180947300884
95975,"D",3,"jan",4.22427586960079,6.83845649360461
96386,"D",3,"jan",3.34509804001426,5.03147891704226
94158,"D",3,"jan",3.19897000433602,6.20586371228392
14811,"D",1,"feb",5.73037497731378,7.18833081811227
14781,"D",-2,"mrt",5.61518988366613,7.080468783951
93962,"D",3,"jan",4.76717172840301,6.82817566143832
14919,"D",2,"feb",3.73044892137827,6.54921802267018
24047,"D",2,"feb",2.80102999566398,4.93136376415899
91191,"D",3,"feb",3.45424250943932,6.42324401863028
75099,"D",2,"feb",6.017868297253,7.35394144588049
91270,"D",3,"jan",4.07978359661681,5.96389298898591
14611,"D",2,"feb",3.45424250943932,5.66435285578444
14823,"D",0,"feb",4.63353890837022,6.99651451869774
96693,"D",3,"jan",3.93136376415899,6.22916478969277
15092,"D",0,"feb",6.1761000480082,7.5
14694,"D",0,"feb",NA,6.59307130637606
84690,"B",-1,"feb",3.10205999132796,6.27742682238931
84668,"B",3,"jan",3.57918124604763,6.85850591149024
84581,"B",2,"feb",3.34509804001426,6.19108149212297
84670,"B",2,"feb",3.89794000867204,6.63830269816628
84541,"B",3,"feb",3.91497334797082,6.99164179347759
84204,"B",3,"jan",3.19897000433602,6.80899102900016
84599,"B",2,"feb",3.70411998265593,7.10873991906879
84661,"B",3,"jan",3.89794000867204,7.13276088847944
49864,"B",3,"jan",3.40308998699194,6.8923451553612
49923,"B",3,"jan",3.64612803567824,6.54688519083771
84643,"B",-3,"feb",3.45424250943932,6.83304402982349
84261,"B",2,"feb",3.82221929473392,6.86229393796423
84669,"B",2,"feb",3.45424250943932,6.60311925354571
84500,"B",4,"jan",3.27815125038364,6.72993768590793
84451,"B",-1,"feb",3.89794000867204,6.83805787541976
84227,"B",-1,"feb",NA,NA
84534,"B",2,"feb",3.34509804001426,6.48587535730839
84676,"B",2,"feb",3.34509804001426,6.26863810124761
49710,"B",2,"feb",4.95484486000851,7.37413377882797
84711,"B",2,"feb",4.19897000433602,6.69200959265367
49808,"B",3,"jan",3.10205999132796,6.08206336291171
49953,"B",4,"jan",3.91497334797082,6.36510397464113
30391,"B",2,"feb",3.45424250943932,6.26417613239033
84643,"B",-2,"feb",3.45424250943932,6.75454807710897
49500,"B",3,"feb",3.19897000433602,5.63033376849501
84105,"B",0,"feb",4.60720996964787,7.09306443165872
84720,"B",2,"feb",3.27815125038364,5.69865708695442
84093,"B",1,"feb",NA,NA
29979,"B",3,"jan",3.89794000867204,6.39097959698969
49879,"B",2,"feb",3.19897000433602,6.01054501020661
49956,"B",3,"jan",3.45424250943932,6.18124123737559
84153,"B",3,"feb",5.55642728774732,7.41776800244776
84115,"B",3,"feb",3.10205999132796,6.10852603357719
84387,"B",-1,"feb",4.67609125905568,7.13608651510307
84506,"B",-1,"feb",3.34509804001426,6.50860017176192
84690,"B",-1,"feb",3.40308998699194,6.31624129999178
84668,"B",3,"jan",4.31291335664286,7.20372115992702
84581,"B",2,"feb",3.27815125038364,6.69534605834842
84670,"B",2,"feb",4.01851393987789,6.63956426617585
84541,"B",3,"feb",4.11278385671974,7.17979117098035
84204,"B",3,"jan",3.10205999132796,6.4415114326344
84599,"B",2,"feb",3.5,7.06796690682315
84661,"B",3,"jan",3.19897000433602,6.76410915630581
49864,"B",3,"jan",3.82221929473392,6.94731310882357
49923,"B",3,"jan",3.57918124604763,6.50259798071991
84463,"B",2,"feb",3.19897000433602,6.26937732607614
84261,"B",2,"feb",3.75527250510331,6.84183005692051
84669,"B",2,"feb",3.45424250943932,6.28532983501077
84500,"B",4,"jan",3.67609125905568,6.85102285258412
84451,"B",-1,"feb",4.25587485567249,7.04220278243403
84227,"B",-1,"feb",NA,NA
84534,"B",2,"feb",3.45424250943932,6.4106244048892
84676,"B",2,"feb",3.5,6.56929801211553
49710,"B",2,"feb",5.44398887507377,7.5
84711,"B",2,"feb",4.34509804001426,6.74204423936955
49808,"B",3,"jan",3.89794000867204,7.01388318561109
49953,"B",4,"jan",3.91497334797082,6.36213137931304
30391,"B",2,"feb",3.45424250943932,6.03529412004277
84643,"B",2,"feb",6.25954729307891,7.5
49500,"B",3,"feb",3.77875360095283,7.1195107208385
84105,"B",0,"feb",4.05630250076729,6.8714373174041
84720,"B",2,"feb",NA,NA
84093,"B",1,"feb",NA,NA
29979,"B",3,"jan",3.82221929473392,6.21432975974523
49879,"B",2,"feb",3.82221929473392,6.31557774832427
49956,"B",3,"jan",3.45424250943932,6.14542226934909
84153,"B",3,"feb",5.21349054309394,7.39392812654261
84115,"B",3,"feb",3.40308998699194,6.62515582958053
84387,"B",-1,"feb",3.27815125038364,6.21011736511182
84506,"B",-1,"feb",3.5,6.81175386105575
39615,"C",2,"feb",3.73044892137827,6.57261747654524
60512,"C",1,"feb",3.80102999566398,6.60551018476997
24687,"C",1,"feb",3.73044892137827,6.63987908640124
94488,"C",1,"feb",3.19897000433602,5.88381536598043
60758,"C",1,"feb",5.06110138364906,7.0449357658815
94409,"C",2,"feb",3.61394335230684,6.59096307659573
23826,"C",1,"feb",3.19897000433602,6.69975517725347
61832,"C",1,"feb",3.45424250943932,6.28103693862113
23990,"C",1,"feb",4.11278385671974,6.92324587393681
24084,"C",2,"feb",3.40308998699194,6.07978359661681
62324,"C",1,"feb",3.45424250943932,6.04654266347813
84890,"C",1,"feb",3.67609125905568,6.99679131570004
84797,"C",1,"feb",4.22427586960079,6.87984917876283
61968,"C",1,"feb",3.80102999566398,6.37909587950007
39671,"C",1,"feb",3.70411998265593,6.02374646681156
23795,"C",1,"feb",3.77875360095283,6.76528962586083
39865,"C",0,"feb",4.54921802267018,7.22892164637286
50875,"C",1,"feb",3.73044892137827,6.60516942799933
84937,"C",1,"feb",3.94715803134222,6.90756084948636
60836,"C",1,"feb",4.60037054511756,7.09372899870791
60632,"C",1,"feb",5.2979596437372,7.02930199778798
84905,"C",1,"feb",4.94715803134222,7.13708927353033
62368,"C",1,"feb",2.97712125471966,6.75575478664304
61918,"C",0,"feb",NA,7.22770388368535
84779,"C",1,"feb",3.19897000433602,6.5111473607758
40000,"C",1,"feb",3.5,6.23878055848437
61708,"C",1,"feb",5.82896781382775,7.40617336364405
61979,"C",1,"feb",3.67609125905568,6.82551566336315
24528,"C",1,"feb",4.91995574848976,7.22115084374968
56655,"C",1,"feb",3.89794000867204,6.37040390527903
52008,"C",1,"feb",3.61394335230684,6.4982593384237
69180,"C",1,"feb",3.73044892137827,6.5899051114394
61111,"C",1,"feb",5.21180722904119,7.43166123968448
94397,"C",1,"feb",4.03147891704226,6.63767053723676
39615,"C",2,"feb",3.80102999566398,6.25281643118827
60512,"C",1,"feb",4.07978359661681,6.84986008219233
24687,"C",1,"feb",3.27815125038364,6.41645394854993
94488,"C",1,"feb",3.40308998699194,5.99554433754645
60758,"C",1,"feb",5.36510397464113,7.13052957142682
94409,"C",2,"feb",3.27815125038364,6.30345711564841
23826,"C",1,"feb",3.54139268515823,6.79136885045158
61832,"C",1,"feb",3.45424250943932,6.14933485871214
23990,"C",1,"feb",4.2160033436348,7.01027684441735
24084,"C",2,"feb",3.40308998699194,6.25966784468963
62324,"C",1,"feb",3.40308998699194,6.26715586608218
84890,"C",1,"feb",3.40308998699194,6.67318626841227
84797,"C",1,"feb",4.97712125471966,7.14434009882632
61968,"C",1,"feb",3.61394335230684,6.19019608002851
39671,"C",1,"feb",3.77875360095283,5.95636603312904
23795,"C",1,"feb",4.79885307640971,7.23399928653839
39865,"C",0,"feb",3.77875360095283,6.68554215485438
50875,"C",1,"feb",4.06820172406699,6.87839790094814
84937,"C",1,"feb",3.84242268082221,6.7087100199064
60836,"C",1,"feb",4.38649072517248,7.23134697554595
60632,"C",1,"feb",5.37966920563205,7.1028193424327
84905,"C",1,"feb",4.53742649794062,6.90071063677323
62368,"C",1,"feb",3.45424250943932,6.7397998184471
61918,"C",0,"feb",NA,7.33206161459073
84779,"C",1,"feb",3.34509804001426,6.61991541025799
40000,"C",1,"feb",3.64612803567824,6.30208925788173
61708,"C",1,"feb",NA,6.24036268949424
61979,"C",1,"feb",3.84242268082221,6.88111508070985
24528,"C",1,"feb",5.08771096501891,7.12685341466673
56655,"C",1,"feb",4.45904139232109,6.55307844348342
52008,"C",1,"feb",3.77875360095283,6.56929801211553
69180,"C",1,"feb",NA,5.14345267648619
61111,"C",1,"feb",4.40848501887865,6.66196661636407
94397,"C",1,"feb",4.54532297878666,6.88345629652475
85560,"A",-4,"mrt",5.68098558078673,7.45808584852109
54597,"A",-6,"apr",NA,NA
10279,"A",-4,"mrt",NA,NA
54561,"A",-5,"apr",NA,NA
85554,"A",-5,"apr",NA,NA
10298,"A",-4,"mrt",NA,NA
10375,"A",-6,"apr",5.04406804435028,7.02074547151948
10323,"A",-5,"apr",NA,NA
10434,"A",-5,"apr",3.70411998265593,6.64270224573762
54556,"A",-5,"apr",NA,NA
85845,"A",-1,"mrt",NA,NA
10239,"A",-5,"mrt",NA,NA
85781,"A",-5,"apr",NA,NA
85704,"A",-5,"apr",NA,NA
10286,"A",-4,"mrt",NA,NA
10290,"A",-5,"mrt",5.50346053210951,7.5
10395,"A",-5,"apr",5.66613397030511,7.45688845465008
10218,"A",-4,"mrt",3.40308998699194,6.70411998265593
85564,"A",-6,"apr",5.65535480896253,7.47804349390996
10226,"A",-5,"apr",3.67609125905568,6.28247262416629
10463,"A",-6,"apr",NA,NA
10417,"A",-5,"apr",3.45424250943932,5.77875360095283
10281,"A",-5,"apr",5.04530711646582,7.3190830757437
10311,"A",-5,"apr",4.06820172406699,6.83041377334919
10223,"A",-5,"apr",NA,NA
85562,"A",-5,"apr",2.80102999566398,5.69312459835446
10377,"A",-6,"apr",4.24036268949424,6.70493352235414
85839,"A",-1,"mrt",NA,NA
10256,"A",-6,"apr",NA,NA
85817,"A",-5,"apr",NA,NA
60670,"A",-5,"apr",4.83645973384853,7.02530400995824
10322,"A",-5,"apr",5.56145971264641,7.40778744311062
85744,"A",-5,"apr",NA,NA
10222,"A",-5,"apr",NA,NA
10251,"A",-5,"mrt",NA,NA
45231,"A",-5,"apr",5.48136550907854,7.48095731622962
10442,"A",-4,"mrt",NA,NA
10227,"A",-5,"mrt",NA,NA
85560,"A",-4,"mrt",4.98995847942483,7.102168551379
54597,"A",-6,"apr",NA,NA
10279,"A",-4,"mrt",NA,NA
54561,"A",-5,"apr",NA,NA
85554,"A",-5,"apr",NA,NA
10298,"A",-4,"mrt",NA,NA
10375,"A",-6,"apr",5.35853719756964,7.23045926004577
10323,"A",-5,"apr",NA,NA
10434,"A",-5,"apr",4.2481880270062,6.62123145514962
54556,"A",-5,"apr",NA,NA
85845,"A",-1,"mrt",NA,NA
10239,"A",-5,"mrt",NA,NA
85781,"A",-5,"apr",NA,NA
85704,"A",-5,"apr",NA,NA
10286,"A",-4,"mrt",NA,NA
10290,"A",-5,"mrt",6.2595561830854,7.5
